Date,Close Price
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-02,1172.0
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-03,1213.859985
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,409.9700012207031
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-04,1229.910034
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,407.36334228515625
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
2021-11-05,1222.089966
